ParticipantId,Formatted_time,Batterylevel
4264.0,2020-12-10 20:16:58,38
4264.0,2020-12-10 20:17:13,38
4264.0,2020-12-10 20:17:28,38
4264.0,2020-12-10 20:17:45,38
4264.0,2020-12-10 20:18:00,38
4264.0,2020-12-10 18:07:11,50
4264.0,2020-12-10 18:07:28,50
4264.0,2020-12-10 18:07:43,50
4264.0,2020-12-10 18:07:58,50
4264.0,2020-12-10 18:08:14,50
4264.0,2020-12-10 18:08:29,50
4264.0,2020-12-10 18:08:44,50
4264.0,2020-12-10 18:09:01,50
4264.0,2020-12-10 18:09:16,50
4264.0,2020-12-10 18:09:31,50
4264.0,2020-12-10 18:09:46,50
4264.0,2020-12-10 18:10:01,50
4264.0,2020-12-10 18:10:17,50
4264.0,2020-12-10 18:10:33,50
4264.0,2020-12-10 18:10:48,50
4264.0,2020-12-10 18:11:03,50
4264.0,2020-12-10 18:11:19,50
4264.0,2020-12-10 18:11:34,50
4264.0,2020-12-10 18:11:49,50
4264.0,2020-12-10 18:12:06,50
1628.0,2020-12-12 16:57:41,100
4264.0,2020-12-10 20:45:35,36
4264.0,2020-12-10 20:45:52,36
4264.0,2020-12-10 20:46:09,36
4264.0,2020-12-10 20:46:25,36
4264.0,2020-12-10 20:46:44,36
4264.0,2020-12-10 20:46:59,36
4264.0,2020-12-10 20:47:15,36
4264.0,2020-12-10 20:47:30,36
4264.0,2020-12-10 20:47:46,36
4264.0,2020-12-10 20:48:01,36
4264.0,2020-12-10 20:48:17,36
4264.0,2020-12-10 20:48:32,36
4264.0,2020-12-10 20:48:47,36
4264.0,2020-12-10 20:49:02,36
4264.0,2020-12-10 20:49:18,35
4264.0,2020-12-10 20:49:34,35
4264.0,2020-12-10 20:49:49,35
4264.0,2020-12-10 20:50:04,35
4264.0,2020-12-10 20:50:19,35
2704.0,2020-12-12 01:02:42,45
2704.0,2020-12-12 01:27:41,45
4264.0,2020-12-10 21:32:05,30
4264.0,2020-12-10 21:32:21,30
4264.0,2020-12-10 21:32:36,30
4264.0,2020-12-10 21:32:51,30
4264.0,2020-12-10 21:33:06,30
4264.0,2020-12-10 21:33:26,30
4264.0,2020-12-10 21:33:42,30
4264.0,2020-12-10 21:33:57,30
4264.0,2020-12-10 21:34:12,30
4264.0,2020-12-10 21:34:27,30
4264.0,2020-12-10 21:34:42,30
4264.0,2020-12-10 21:34:58,30
4264.0,2020-12-10 21:35:13,30
4264.0,2020-12-10 21:35:28,30
4264.0,2020-12-10 21:35:43,30
4264.0,2020-12-10 21:36:00,30
4264.0,2020-12-10 21:36:15,30
4264.0,2020-12-10 21:36:30,30
4264.0,2020-12-10 21:36:50,30
4264.0,2020-12-10 01:16:54,21
4264.0,2020-12-10 01:17:09,21
4264.0,2020-12-10 01:17:24,21
4264.0,2020-12-10 01:17:39,21
4264.0,2020-12-10 01:17:54,21
4264.0,2020-12-10 01:18:09,21
4264.0,2020-12-10 01:18:27,20
4264.0,2020-12-10 01:18:42,20
4264.0,2020-12-10 01:18:57,20
4264.0,2020-12-10 01:19:12,20
4264.0,2020-12-10 01:19:27,20
4264.0,2020-12-10 01:19:42,20
4264.0,2020-12-10 01:19:59,20
4264.0,2020-12-10 01:20:14,20
4264.0,2020-12-10 01:20:29,20
4264.0,2020-12-10 01:20:44,20
4264.0,2020-12-10 01:20:59,20
4264.0,2020-12-10 01:21:14,20
4264.0,2020-12-10 01:21:31,20
4264.0,2020-12-10 01:21:46,20
4264.0,2020-12-10 11:48:41,24
4264.0,2020-12-10 11:48:56,24
4264.0,2020-12-10 11:49:11,24
4264.0,2020-12-10 11:49:26,24
4264.0,2020-12-10 11:49:41,24
4264.0,2020-12-10 11:49:56,24
4264.0,2020-12-10 11:50:13,24
4264.0,2020-12-10 11:50:29,24
4264.0,2020-12-10 11:50:44,24
4264.0,2020-12-10 11:50:59,24
4264.0,2020-12-10 11:51:14,24
4264.0,2020-12-10 11:51:29,24
4264.0,2020-12-10 11:51:47,24
4264.0,2020-12-10 11:52:02,24
4264.0,2020-12-10 11:52:17,24
4264.0,2020-12-10 11:52:32,24
4264.0,2020-12-10 11:52:47,23
4264.0,2020-12-10 11:53:02,23
4264.0,2020-12-10 11:53:19,23
2704.0,2020-12-11 16:47:57,55
2704.0,2020-12-11 16:48:12,55
2704.0,2020-12-11 16:48:27,55
4264.0,2020-12-10 16:26:24,59
4264.0,2020-12-10 16:26:39,59
4264.0,2020-12-10 16:26:54,59
4264.0,2020-12-10 16:27:09,59
4264.0,2020-12-10 16:27:26,59
4264.0,2020-12-10 16:27:41,59
4264.0,2020-12-10 16:27:56,59
4264.0,2020-12-10 16:28:11,59
4264.0,2020-12-10 16:28:26,59
4264.0,2020-12-10 16:28:41,59
4264.0,2020-12-10 19:30:21,42
4264.0,2020-12-10 19:30:36,42
4264.0,2020-12-10 19:30:52,42
4264.0,2020-12-10 19:31:07,42
4264.0,2020-12-10 19:31:22,42
4264.0,2020-12-10 19:31:38,42
4264.0,2020-12-10 19:31:53,42
4264.0,2020-12-10 19:32:09,42
4264.0,2020-12-10 19:32:24,42
4264.0,2020-12-10 19:32:39,42
4264.0,2020-12-10 19:48:01,40
4264.0,2020-12-10 19:48:17,40
4264.0,2020-12-10 19:48:34,40
4264.0,2020-12-10 19:48:50,40
4264.0,2020-12-10 19:49:09,40
4264.0,2020-12-10 19:49:24,40
4264.0,2020-12-10 19:49:39,40
4264.0,2020-12-10 19:49:55,40
4264.0,2020-12-10 19:50:11,40
4264.0,2020-12-10 19:50:26,40
4264.0,2020-12-10 19:50:41,40
4264.0,2020-12-10 19:51:02,40
4264.0,2020-12-10 19:51:17,40
4264.0,2020-12-10 19:51:32,40
4264.0,2020-12-10 19:51:47,39
4264.0,2020-12-10 19:52:03,39
4264.0,2020-12-10 19:52:19,39
4264.0,2020-12-10 19:52:34,39
1628.0,2020-12-11 18:36:38,65
4264.0,2020-12-10 21:42:18,29
4264.0,2020-12-10 21:42:33,29
4264.0,2020-12-10 21:42:50,29
4264.0,2020-12-10 21:43:05,29
4264.0,2020-12-10 21:43:20,29
4264.0,2020-12-10 21:43:35,29
4264.0,2020-12-10 21:43:51,29
4264.0,2020-12-10 21:44:06,29
1628.0,2020-12-11 20:43:12,55
1628.0,2020-12-11 20:47:58,55
2704.0,2020-12-11 17:33:23,49
1628.0,2020-12-12 07:13:23,100
1628.0,2020-12-12 07:18:22,100
1628.0,2020-12-11 20:54:19,52.999996185302734
1628.0,2020-12-11 21:47:32,47
1628.0,2020-12-11 21:52:30,47
1628.0,2020-12-11 21:28:00,49
1628.0,2020-12-11 20:59:54,52
1628.0,2020-12-11 21:00:09,52
1628.0,2020-12-11 21:00:24,52
1628.0,2020-12-11 21:07:01,52
2704.0,2020-12-11 21:51:07,69
2704.0,2020-12-11 21:51:09,68
4264.0,2020-12-10 16:28:58,59
4264.0,2020-12-10 16:29:13,59
4264.0,2020-12-10 16:29:28,59
4264.0,2020-12-10 16:29:48,59
4264.0,2020-12-10 16:30:04,59
4264.0,2020-12-10 16:30:19,59
4264.0,2020-12-10 16:30:34,59
4264.0,2020-12-10 16:30:50,59
4264.0,2020-12-10 16:31:06,59
2704.0,2020-12-11 12:02:53,85
2704.0,2020-12-11 12:09:34,85
1628.0,2020-12-12 15:48:31,98
2704.0,2020-12-11 09:46:43,100
1628.0,2020-12-11 19:29:57,60.000003814697266
1628.0,2020-12-11 20:39:24,56
4264.0,2020-12-09 22:26:23,31
4264.0,2020-12-09 22:26:38,31
2704.0,2020-12-11 13:14:25,78
4264.0,2020-12-10 20:18:15,38
4264.0,2020-12-10 20:18:35,38
4264.0,2020-12-10 20:18:51,38
4264.0,2020-12-10 20:19:06,38
4264.0,2020-12-10 20:19:21,38
4264.0,2020-12-10 20:19:37,38
4264.0,2020-12-10 20:19:53,38
4264.0,2020-12-10 20:20:08,38
4264.0,2020-12-10 20:20:23,38
4264.0,2020-12-10 20:20:38,38
4264.0,2020-12-10 20:20:53,38
4264.0,2020-12-10 20:21:10,38
4264.0,2020-12-10 20:21:25,38
4264.0,2020-12-10 20:21:40,38
4264.0,2020-12-10 20:21:55,38
4264.0,2020-12-10 20:22:10,38
4264.0,2020-12-10 20:22:26,38
4264.0,2020-12-10 20:22:42,38
4264.0,2020-12-10 20:22:57,38
4264.0,2020-12-10 20:23:12,38
4264.0,2020-12-10 20:23:28,38
4264.0,2020-12-10 20:23:43,38
4264.0,2020-12-10 20:23:58,38
4264.0,2020-12-10 00:20:17,25
4264.0,2020-12-10 00:20:36,25
4264.0,2020-12-10 00:20:54,25
4264.0,2020-12-10 00:21:13,25
4264.0,2020-12-10 00:21:28,25
4264.0,2020-12-10 00:21:43,25
4264.0,2020-12-10 00:21:58,25
4264.0,2020-12-10 00:22:15,25
4264.0,2020-12-10 00:22:30,25
4264.0,2020-12-10 00:22:45,25
4264.0,2020-12-10 00:23:01,25
2704.0,2020-12-11 08:51:15,100
2704.0,2020-12-11 12:01:45,86
2704.0,2020-12-11 17:09:53,52
2704.0,2020-12-11 22:01:13,68
4264.0,2020-12-10 10:59:44,31
4264.0,2020-12-10 10:59:59,31
4264.0,2020-12-10 11:00:14,31
4264.0,2020-12-10 11:00:29,31
4264.0,2020-12-10 11:00:46,31
4264.0,2020-12-10 11:01:01,31
4264.0,2020-12-10 11:01:16,31
4264.0,2020-12-10 11:01:32,30
4264.0,2020-12-10 11:01:47,30
4264.0,2020-12-10 11:02:02,30
4264.0,2020-12-10 11:02:19,30
4264.0,2020-12-10 11:02:36,30
1628.0,2020-12-12 16:02:23,99
4264.0,2020-12-09 23:42:49,27
4264.0,2020-12-09 23:43:04,27
4264.0,2020-12-09 23:43:19,27
4264.0,2020-12-10 21:44:22,29
4264.0,2020-12-10 21:44:37,29
4264.0,2020-12-10 21:44:52,29
4264.0,2020-12-10 21:45:08,29
4264.0,2020-12-10 21:45:23,29
4264.0,2020-12-10 21:45:38,29
4264.0,2020-12-10 21:45:56,29
4264.0,2020-12-10 21:46:11,29
4264.0,2020-12-10 21:46:26,29
4264.0,2020-12-10 21:46:46,29
4264.0,2020-12-10 21:47:02,29
4264.0,2020-12-10 16:21:27,60
4264.0,2020-12-10 16:21:42,60
4264.0,2020-12-10 16:21:57,60
4264.0,2020-12-10 16:22:12,60
4264.0,2020-12-10 16:22:28,60
4264.0,2020-12-10 16:22:44,60
4264.0,2020-12-10 16:22:59,60
4264.0,2020-12-10 16:23:14,60
4264.0,2020-12-10 16:23:29,60
4264.0,2020-12-10 16:23:44,59
4264.0,2020-12-10 16:24:01,59
4264.0,2020-12-10 16:24:16,59
4264.0,2020-12-10 16:24:31,59
4264.0,2020-12-10 16:24:51,59
4264.0,2020-12-10 16:25:07,59
4264.0,2020-12-10 16:25:22,59
4264.0,2020-12-10 16:25:37,59
4264.0,2020-12-10 16:25:53,59
4264.0,2020-12-10 16:26:08,59
2704.0,2020-12-12 08:58:18,26
2704.0,2020-12-12 08:58:20,26
1628.0,2020-12-11 20:17:15,58.999996185302734
1628.0,2020-12-11 20:22:03,58.999996185302734
1628.0,2020-12-12 10:28:59,96
1628.0,2020-12-12 10:49:25,96
4264.0,2020-12-09 23:11:35,28
4264.0,2020-12-09 23:11:50,28
4264.0,2020-12-09 23:12:05,28
4264.0,2020-12-10 20:25:30,37
4264.0,2020-12-10 20:25:45,37
4264.0,2020-12-10 20:26:00,37
4264.0,2020-12-10 20:26:16,37
4264.0,2020-12-10 20:26:36,37
4264.0,2020-12-10 20:26:51,37
4264.0,2020-12-10 20:27:06,37
4264.0,2020-12-10 20:27:22,37
4264.0,2020-12-10 20:27:38,37
4264.0,2020-12-10 20:27:53,37
4264.0,2020-12-10 20:28:08,37
4264.0,2020-12-10 20:28:23,37
4264.0,2020-12-10 20:28:39,37
4264.0,2020-12-10 20:28:54,37
4264.0,2020-12-10 20:29:10,37
2704.0,2020-12-11 19:17:38,51
2704.0,2020-12-11 19:17:47,51
2704.0,2020-12-11 19:18:02,51
2704.0,2020-12-11 19:18:17,51
2704.0,2020-12-11 19:18:32,51
2704.0,2020-12-11 19:18:47,51
2704.0,2020-12-12 01:43:30,43
2704.0,2020-12-12 01:43:33,43
2704.0,2020-12-12 02:31:58,43
4264.0,2020-12-10 05:52:38,35
4264.0,2020-12-10 06:03:56,35
4264.0,2020-12-10 06:15:57,35
4264.0,2020-12-10 06:27:58,35
4264.0,2020-12-10 06:39:59,35
4264.0,2020-12-10 06:52:00,34
2704.0,2020-12-11 22:04:05,66
1628.0,2020-12-12 12:06:45,94
1628.0,2020-12-12 12:24:52,94
2704.0,2020-12-11 20:49:33,64
1628.0,2020-12-12 08:42:06,99
1628.0,2020-12-12 08:42:21,98
1628.0,2020-12-12 08:51:13,98
2704.0,2020-12-11 09:08:58,100
2704.0,2020-12-11 19:19:02,51
2704.0,2020-12-11 19:19:17,51
2704.0,2020-12-11 19:19:32,51
2704.0,2020-12-11 19:19:47,51
2704.0,2020-12-11 19:20:02,51
2704.0,2020-12-11 19:20:17,51
2704.0,2020-12-11 19:20:32,51
2704.0,2020-12-11 19:20:47,51
2704.0,2020-12-11 19:21:02,51
2704.0,2020-12-11 19:21:17,51
1628.0,2020-12-11 22:46:27,34
1628.0,2020-12-12 16:07:33,100
1628.0,2020-12-12 16:12:34,100
2704.0,2020-12-11 20:13:22,49
1628.0,2020-12-11 20:03:41,58.999996185302734
2704.0,2020-12-11 09:05:28,100
2704.0,2020-12-11 09:05:30,100
4264.0,2020-12-10 03:00:43,40
4264.0,2020-12-10 03:00:58,40
4264.0,2020-12-10 03:01:16,40
4264.0,2020-12-10 03:01:31,40
4264.0,2020-12-10 03:01:46,40
4264.0,2020-12-10 03:02:01,40
4264.0,2020-12-10 03:02:16,40
4264.0,2020-12-10 03:02:31,40
4264.0,2020-12-10 03:02:49,40
4264.0,2020-12-10 03:03:04,40
1628.0,2020-12-12 07:23:29,100
1628.0,2020-12-11 21:42:36,47
1628.0,2020-12-11 21:47:00,47
1628.0,2020-12-11 21:47:02,47
1628.0,2020-12-11 18:51:33,63
1628.0,2020-12-11 18:57:48,63
4264.0,2020-12-10 13:49:37,73
4264.0,2020-12-10 13:49:52,73
4264.0,2020-12-10 13:50:07,73
4264.0,2020-12-10 13:50:23,73
4264.0,2020-12-10 13:50:38,73
4264.0,2020-12-10 13:50:53,73
4264.0,2020-12-10 13:51:08,73
4264.0,2020-12-10 13:51:23,73
4264.0,2020-12-10 13:51:40,73
4264.0,2020-12-10 13:51:55,73
4264.0,2020-12-10 13:52:11,73
4264.0,2020-12-10 13:52:26,73
4264.0,2020-12-10 13:52:41,73
4264.0,2020-12-10 13:52:56,73
4264.0,2020-12-10 13:53:13,72
4264.0,2020-12-10 13:53:28,72
4264.0,2020-12-10 13:53:44,72
4264.0,2020-12-10 13:53:59,72
4264.0,2020-12-10 13:54:14,72
4264.0,2020-12-10 13:54:29,72
4264.0,2020-12-10 16:56:36,57
4264.0,2020-12-10 16:56:53,57
4264.0,2020-12-10 16:57:09,57
4264.0,2020-12-10 16:57:26,57
4264.0,2020-12-10 16:57:44,57
4264.0,2020-12-10 16:58:00,57
4264.0,2020-12-10 16:58:15,57
4264.0,2020-12-10 16:58:30,57
4264.0,2020-12-10 16:58:46,57
4264.0,2020-12-10 16:59:02,57
4264.0,2020-12-10 16:59:17,57
4264.0,2020-12-10 16:59:32,57
4264.0,2020-12-10 16:59:47,57
4264.0,2020-12-10 17:00:02,57
4264.0,2020-12-10 17:00:19,57
4264.0,2020-12-10 17:00:34,57
4264.0,2020-12-10 17:00:49,57
4264.0,2020-12-10 17:01:05,57
4264.0,2020-12-10 17:01:20,57
4264.0,2020-12-10 14:20:01,71
4264.0,2020-12-10 14:20:16,71
4264.0,2020-12-10 14:20:31,71
4264.0,2020-12-10 14:20:47,71
4264.0,2020-12-10 14:21:04,71
4264.0,2020-12-10 14:21:19,71
4264.0,2020-12-10 14:21:34,71
4264.0,2020-12-10 14:21:49,71
4264.0,2020-12-10 14:22:04,71
4264.0,2020-12-10 14:22:19,71
4264.0,2020-12-10 14:22:36,71
4264.0,2020-12-10 14:22:51,71
4264.0,2020-12-10 14:23:06,71
4264.0,2020-12-10 14:23:21,71
4264.0,2020-12-10 14:23:36,71
4264.0,2020-12-10 14:23:51,71
4264.0,2020-12-10 14:24:08,71
4264.0,2020-12-10 14:24:24,71
4264.0,2020-12-10 14:24:39,71
4264.0,2020-12-10 14:24:54,71
4264.0,2020-12-10 03:33:36,38
4264.0,2020-12-10 03:33:51,37
4264.0,2020-12-10 03:34:06,37
4264.0,2020-12-10 03:34:21,37
4264.0,2020-12-10 03:34:38,37
4264.0,2020-12-10 03:34:53,37
4264.0,2020-12-10 03:35:08,37
4264.0,2020-12-10 03:35:23,37
4264.0,2020-12-10 03:35:38,37
4264.0,2020-12-10 03:35:54,37
4264.0,2020-12-10 03:36:11,37
4264.0,2020-12-10 03:36:26,37
4264.0,2020-12-10 03:36:41,37
4264.0,2020-12-10 03:36:56,37
4264.0,2020-12-10 03:37:11,37
4264.0,2020-12-10 03:37:26,37
4264.0,2020-12-10 03:37:44,37
4264.0,2020-12-10 13:39:37,74
4264.0,2020-12-10 13:39:52,74
4264.0,2020-12-10 13:40:07,74
4264.0,2020-12-10 13:40:22,74
4264.0,2020-12-10 13:40:37,74
4264.0,2020-12-10 13:40:57,73
4264.0,2020-12-10 13:41:13,73
4264.0,2020-12-10 13:41:28,73
4264.0,2020-12-10 13:41:43,73
4264.0,2020-12-10 13:41:59,73
4264.0,2020-12-10 13:42:15,73
4264.0,2020-12-10 13:42:30,73
4264.0,2020-12-10 13:42:45,73
4264.0,2020-12-10 13:43:00,73
4264.0,2020-12-10 13:43:15,73
4264.0,2020-12-10 13:43:32,73
4264.0,2020-12-10 13:43:47,73
1628.0,2020-12-12 15:43:26,97
4264.0,2020-12-10 17:31:48,53
4264.0,2020-12-10 17:32:03,53
4264.0,2020-12-10 17:32:19,53
4264.0,2020-12-10 17:32:34,53
4264.0,2020-12-10 17:32:49,53
4264.0,2020-12-10 17:33:07,53
4264.0,2020-12-10 17:33:22,53
4264.0,2020-12-10 17:33:37,53
4264.0,2020-12-10 17:33:52,53
4264.0,2020-12-10 17:34:07,52
4264.0,2020-12-10 17:34:22,52
4264.0,2020-12-10 17:34:39,52
4264.0,2020-12-10 17:34:54,52
4264.0,2020-12-10 17:35:09,52
4264.0,2020-12-10 17:35:24,52
4264.0,2020-12-10 17:35:39,52
4264.0,2020-12-10 17:35:54,52
4264.0,2020-12-10 17:36:11,52
4264.0,2020-12-10 17:36:26,52
4264.0,2020-12-10 17:36:41,52
2704.0,2020-12-11 16:28:12,58
2704.0,2020-12-11 16:28:39,58
2704.0,2020-12-11 16:28:42,58
2704.0,2020-12-11 16:38:44,58
4264.0,2020-12-10 14:50:19,69
4264.0,2020-12-10 14:50:34,69
4264.0,2020-12-10 14:50:49,69
4264.0,2020-12-10 14:51:04,69
4264.0,2020-12-10 14:51:21,69
4264.0,2020-12-10 14:51:36,69
4264.0,2020-12-10 14:51:51,69
4264.0,2020-12-10 14:52:06,69
4264.0,2020-12-10 14:52:21,69
4264.0,2020-12-10 14:52:37,69
4264.0,2020-12-10 14:52:53,69
4264.0,2020-12-10 14:53:08,69
4264.0,2020-12-10 14:53:23,68
4264.0,2020-12-10 14:53:39,68
4264.0,2020-12-10 14:53:54,68
4264.0,2020-12-09 22:16:58,31
4264.0,2020-12-09 22:17:15,31
4264.0,2020-12-09 22:17:33,31
4264.0,2020-12-09 22:17:48,31
4264.0,2020-12-09 22:18:03,31
4264.0,2020-12-09 22:18:18,31
4264.0,2020-12-09 22:18:35,31
4264.0,2020-12-09 22:18:50,31
4264.0,2020-12-09 22:19:05,31
4264.0,2020-12-09 22:19:21,31
4264.0,2020-12-09 22:19:36,31
4264.0,2020-12-09 22:19:51,31
4264.0,2020-12-09 22:20:08,31
4264.0,2020-12-09 22:20:23,31
4264.0,2020-12-09 22:20:38,31
4264.0,2020-12-09 22:20:53,31
4264.0,2020-12-09 22:21:08,31
4264.0,2020-12-09 22:21:23,31
4264.0,2020-12-09 22:21:40,31
4264.0,2020-12-10 14:54:09,68
4264.0,2020-12-10 14:54:25,68
4264.0,2020-12-10 14:54:40,68
4264.0,2020-12-10 14:54:55,68
4264.0,2020-12-10 14:55:15,68
4264.0,2020-12-10 12:39:06,53
4264.0,2020-12-10 12:39:21,54
4264.0,2020-12-10 12:39:36,54
4264.0,2020-12-10 12:39:51,55
4264.0,2020-12-10 12:40:08,55
4264.0,2020-12-10 12:40:23,56
4264.0,2020-12-10 12:40:38,56
4264.0,2020-12-10 12:40:53,57
4264.0,2020-12-10 12:41:08,57
4264.0,2020-12-10 12:41:23,57
4264.0,2020-12-10 12:41:40,58
4264.0,2020-12-10 12:41:55,58
4264.0,2020-12-10 12:42:10,59
4264.0,2020-12-10 12:42:26,59
4264.0,2020-12-10 12:42:41,60
4264.0,2020-12-10 12:42:56,60
4264.0,2020-12-10 12:43:13,61
4264.0,2020-12-10 12:43:28,61
4264.0,2020-12-10 12:43:43,62
4264.0,2020-12-09 22:52:19,29
4264.0,2020-12-09 22:52:35,29
4264.0,2020-12-09 22:52:50,29
4264.0,2020-12-09 22:53:05,29
4264.0,2020-12-09 22:53:20,29
4264.0,2020-12-09 22:53:35,29
4264.0,2020-12-09 22:53:52,29
4264.0,2020-12-09 22:54:07,29
4264.0,2020-12-09 22:54:22,29
4264.0,2020-12-09 22:54:37,29
4264.0,2020-12-09 22:54:52,29
4264.0,2020-12-09 22:55:07,29
4264.0,2020-12-09 22:55:25,29
4264.0,2020-12-09 22:55:40,29
4264.0,2020-12-09 22:55:55,29
4264.0,2020-12-09 22:56:10,29
4264.0,2020-12-09 22:56:25,29
4264.0,2020-12-09 22:56:40,29
4264.0,2020-12-09 22:56:57,29
4264.0,2020-12-10 17:26:46,54
4264.0,2020-12-10 17:27:01,54
4264.0,2020-12-10 17:27:16,54
4264.0,2020-12-10 17:27:31,54
4264.0,2020-12-10 17:27:48,54
4264.0,2020-12-10 17:28:03,54
4264.0,2020-12-10 17:28:18,53
4264.0,2020-12-10 17:28:38,53
4264.0,2020-12-10 17:28:54,53
4264.0,2020-12-10 17:29:09,53
4264.0,2020-12-10 17:29:24,53
4264.0,2020-12-10 17:29:40,53
4264.0,2020-12-10 17:29:55,53
4264.0,2020-12-10 17:30:10,53
1628.0,2020-12-11 20:11:18,58.999996185302734
1628.0,2020-12-11 18:38:57,64
1628.0,2020-12-11 18:05:22,69
1628.0,2020-12-11 18:07:39,69
4264.0,2020-12-10 10:27:55,32
4264.0,2020-12-10 10:28:13,32
4264.0,2020-12-10 10:28:31,32
4264.0,2020-12-10 10:28:46,32
4264.0,2020-12-10 10:29:01,32
4264.0,2020-12-10 10:29:16,32
4264.0,2020-12-10 10:29:33,32
4264.0,2020-12-10 10:29:48,32
4264.0,2020-12-10 10:30:03,32
4264.0,2020-12-10 10:30:19,32
4264.0,2020-12-10 10:30:34,32
4264.0,2020-12-10 10:30:49,32
4264.0,2020-12-10 10:31:06,32
4264.0,2020-12-10 10:31:21,32
4264.0,2020-12-10 10:31:36,32
4264.0,2020-12-10 10:31:52,32
2704.0,2020-12-11 20:59:13,67
2704.0,2020-12-11 17:08:46,54.000003814697266
2704.0,2020-12-11 23:09:09,56
2704.0,2020-12-11 23:23:10,56
4264.0,2020-12-09 23:47:42,26
4264.0,2020-12-09 23:47:57,26
4264.0,2020-12-09 23:48:13,26
4264.0,2020-12-09 23:48:29,26
4264.0,2020-12-09 23:48:45,26
4264.0,2020-12-09 23:49:00,26
4264.0,2020-12-09 23:49:15,26
4264.0,2020-12-09 23:49:30,26
4264.0,2020-12-09 23:49:45,26
4264.0,2020-12-09 23:50:02,26
4264.0,2020-12-09 23:50:17,26
4264.0,2020-12-09 23:50:32,26
4264.0,2020-12-09 23:50:47,26
4264.0,2020-12-09 23:51:03,26
4264.0,2020-12-09 23:51:18,26
4264.0,2020-12-09 23:51:35,26
4264.0,2020-12-09 23:51:50,26
4264.0,2020-12-09 23:52:05,26
4264.0,2020-12-09 23:52:20,26
4264.0,2020-12-09 23:52:35,26
4264.0,2020-12-10 13:44:37,73
4264.0,2020-12-10 13:44:52,73
4264.0,2020-12-10 13:45:07,73
4264.0,2020-12-10 13:45:22,73
4264.0,2020-12-10 13:45:37,73
4264.0,2020-12-10 13:45:58,73
4264.0,2020-12-10 13:46:13,73
4264.0,2020-12-10 13:46:28,73
4264.0,2020-12-10 13:46:43,73
4264.0,2020-12-10 13:47:00,73
4264.0,2020-12-10 13:47:15,73
4264.0,2020-12-10 13:47:31,73
4264.0,2020-12-10 13:47:46,73
4264.0,2020-12-10 13:48:01,73
4264.0,2020-12-10 13:48:16,73
4264.0,2020-12-10 13:48:33,73
4264.0,2020-12-10 13:48:48,73
4264.0,2020-12-10 13:49:03,73
4264.0,2020-12-10 13:49:19,73
4264.0,2020-12-10 18:17:21,49
4264.0,2020-12-10 18:17:36,49
4264.0,2020-12-10 18:17:51,49
4264.0,2020-12-10 18:18:07,49
4264.0,2020-12-10 18:18:22,49
4264.0,2020-12-10 18:18:37,49
4264.0,2020-12-10 18:18:54,49
4264.0,2020-12-10 18:19:10,49
4264.0,2020-12-10 18:19:25,49
4264.0,2020-12-10 18:19:40,49
4264.0,2020-12-10 18:19:55,49
4264.0,2020-12-10 18:20:10,49
4264.0,2020-12-10 18:20:27,49
4264.0,2020-12-10 18:20:43,49
4264.0,2020-12-10 18:20:58,49
4264.0,2020-12-10 18:21:18,49
4264.0,2020-12-10 18:21:33,49
4264.0,2020-12-10 18:21:49,49
4264.0,2020-12-10 18:22:04,49
1628.0,2020-12-12 08:01:06,100
4264.0,2020-12-10 15:56:16,62
4264.0,2020-12-10 15:56:31,62
4264.0,2020-12-10 15:56:47,62
4264.0,2020-12-10 15:57:06,62
4264.0,2020-12-10 15:57:22,62
4264.0,2020-12-10 15:57:37,62
4264.0,2020-12-10 15:57:52,62
4264.0,2020-12-10 15:58:07,62
4264.0,2020-12-10 15:58:22,62
4264.0,2020-12-10 15:58:38,62
4264.0,2020-12-10 15:58:53,62
4264.0,2020-12-10 15:59:08,62
4264.0,2020-12-10 15:59:23,62
4264.0,2020-12-10 15:59:39,61
4264.0,2020-12-10 15:59:55,61
4264.0,2020-12-10 16:00:10,61
4264.0,2020-12-10 16:00:25,61
4264.0,2020-12-10 16:00:40,61
4264.0,2020-12-10 16:00:55,61
1628.0,2020-12-12 16:15:54,100
2704.0,2020-12-11 10:22:10,97
2704.0,2020-12-11 10:28:50,97
1628.0,2020-12-11 21:47:28,47
4264.0,2020-12-10 18:57:46,45
4264.0,2020-12-10 18:58:01,45
4264.0,2020-12-10 18:58:16,45
4264.0,2020-12-10 18:58:32,45
4264.0,2020-12-10 18:58:47,45
4264.0,2020-12-10 18:59:02,45
4264.0,2020-12-10 18:59:17,45
4264.0,2020-12-10 18:59:32,45
4264.0,2020-12-10 18:59:49,45
4264.0,2020-12-10 19:00:04,45
4264.0,2020-12-10 19:00:19,45
4264.0,2020-12-10 19:00:34,45
4264.0,2020-12-10 19:00:49,44
4264.0,2020-12-10 19:01:05,44
4264.0,2020-12-10 19:01:21,44
4264.0,2020-12-10 19:01:36,44
4264.0,2020-12-10 19:01:52,44
4264.0,2020-12-10 19:02:07,44
4264.0,2020-12-10 19:02:22,44
4264.0,2020-12-10 19:02:37,44
1628.0,2020-12-11 20:27:18,58
1628.0,2020-12-12 12:25:03,93
1628.0,2020-12-12 12:25:18,93
1628.0,2020-12-12 12:25:33,93
1628.0,2020-12-12 12:27:37,93
1628.0,2020-12-12 12:27:40,93
1628.0,2020-12-12 12:27:55,93
1628.0,2020-12-12 12:28:10,93
1628.0,2020-12-12 12:28:25,93
