Row_id,Type,Id,DeviceId,Timestamp,ProtocolId,BuildId,ParticipantId,DeviceManufacturer,DeviceModel,OperatingSystem,TaggedEventId,TaggedEventTags,SensingAgentStateDescription,LocalOffsetFromUTC,Decibels,BatteryLevel,AccessPointBSSID,Activity,Phase,State,Confidence,Latitude,Longitude,LocationAccuracy,ProtocolName,Formatted_time
7153,"Sensus.Probes.Location.LocationDatum, SensusAndroid",a80da986-ab4c-41b5-b54a-149f7cf58ede,b6c7054108615ca5,2020-12-10 05:17:42.157111+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069657,-80.723639,11.473999977111816,,2020-12-10 00:17:42
7154,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",2e63e134-3f6b-48a2-b505-105e97fb5f63,b6c7054108615ca5,2020-12-10 05:17:50.044195+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,25.0,,,,,,,,,,2020-12-10 00:17:50
7155,"Sensus.Probes.Context.SoundDatum, SensusAndroid",80833a69-a092-4f1c-b0ee-21451e84e85d,b6c7054108615ca5,2020-12-10 05:17:50.196014+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,37.14664992862537,,,,,,,,,,,2020-12-10 00:17:50
7156,"Sensus.Probes.Location.LocationDatum, SensusAndroid",4ea2c9f3-460d-4c8c-a2fa-38606d2f0787,b6c7054108615ca5,2020-12-10 05:17:59.382625+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069608,-80.7236303,11.50100040435791,,2020-12-10 00:17:59
7157,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",354a7022-83b2-4fa9-84e6-a4a635d4e43f,b6c7054108615ca5,2020-12-10 03:57:14.885542+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:57:14
7158,"Sensus.Probes.Context.SoundDatum, SensusAndroid",567011b7-d08f-4a69-87d5-8c52c9e0a907,b6c7054108615ca5,2020-12-10 03:57:20.012110+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,36.25826713285711,,,,,,,,,,,2020-12-09 22:57:20
7159,"Sensus.Probes.Location.LocationDatum, SensusAndroid",975c5352-8116-486a-b7b4-bd18da2edf1b,b6c7054108615ca5,2020-12-10 03:57:24.159219+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069596,-80.7236297,11.472999572753906,,2020-12-09 22:57:24
7160,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",d40507d5-9b30-40b2-923e-92492370e3f5,b6c7054108615ca5,2020-12-10 03:57:29.942924+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:57:29
7161,"Sensus.Probes.Context.SoundDatum, SensusAndroid",f1bda27a-575c-468f-b229-c833bf72fef2,b6c7054108615ca5,2020-12-10 03:57:40.315400+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,53.8569383855446,,,,,,,,,,,2020-12-09 22:57:40
7162,"Sensus.Probes.Location.LocationDatum, SensusAndroid",56946df0-fe67-44c4-b317-3ad4c300f437,b6c7054108615ca5,2020-12-10 03:57:42.270057+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069625,-80.7236286,11.486000061035156,,2020-12-09 22:57:42
7163,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",31e64851-1290-44d3-a785-d6220cb844aa,b6c7054108615ca5,2020-12-10 03:57:45.193149+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:57:45
7164,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",89b5ba33-6a51-453d-b330-074f60b2cc93,b6c7054108615ca5,2020-12-10 03:58:00.477428+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:58:00
7165,"Sensus.Probes.Context.SoundDatum, SensusAndroid",381aeef8-fe07-4fca-a62c-70a5f6c058de,b6c7054108615ca5,2020-12-10 03:58:00.599473+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,38.58837851428585,,,,,,,,,,,2020-12-09 22:58:00
7166,"Sensus.Probes.Location.LocationDatum, SensusAndroid",def7667c-7168-408a-af04-d83ab7cadc41,b6c7054108615ca5,2020-12-10 03:58:02.335522+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069601,-80.7236296,11.473999977111816,,2020-12-09 22:58:02
7167,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",02f49b06-b8cd-4479-9484-8ed5ecafa1c8,b6c7054108615ca5,2020-12-10 03:58:15.544729+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:58:15
7168,"Sensus.Probes.Location.LocationDatum, SensusAndroid",79dbd16b-2426-40c7-99b4-632b294e1cf8,b6c7054108615ca5,2020-12-10 03:58:22.602631+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069585,-80.7236302,11.475000381469727,,2020-12-09 22:58:22
7169,"Sensus.Probes.Context.SoundDatum, SensusAndroid",95ca234d-19a4-41a5-b902-48fd2d6acc01,b6c7054108615ca5,2020-12-10 03:58:25.709904+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,34.96376054012401,,,,,,,,,,,2020-12-09 22:58:25
7170,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",241fc650-ee85-4e23-989f-0ec3d0c6ace2,b6c7054108615ca5,2020-12-10 03:58:30.604674+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:58:30
7171,"Sensus.Probes.Location.LocationDatum, SensusAndroid",aa234454-f3ce-49ca-bf3b-1f00b7aa4d4a,b6c7054108615ca5,2020-12-10 03:58:39.794963+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069598,-80.7236294,11.472000122070312,,2020-12-09 22:58:39
7172,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",e4535be0-0863-432e-a08b-d1b9599add94,b6c7054108615ca5,2020-12-10 03:58:47.666719+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:58:47
7173,"Sensus.Probes.Context.SoundDatum, SensusAndroid",9ae4d647-950b-48d3-bad2-1faac177f640,b6c7054108615ca5,2020-12-10 03:58:47.776784+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,61.03076781030655,,,,,,,,,,,2020-12-09 22:58:47
7174,"Sensus.Probes.Location.LocationDatum, SensusAndroid",9a03e830-4fc4-4102-947d-dbc88b91c04d,b6c7054108615ca5,2020-12-10 03:58:56.904886+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069595,-80.7236314,11.487000465393066,,2020-12-09 22:58:56
7175,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",77cceaed-bd28-4daa-9a2e-494f3a945d5b,b6c7054108615ca5,2020-12-10 03:59:02.720808+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:59:02
7176,"Sensus.Probes.Context.SoundDatum, SensusAndroid",0c35e6fc-947e-4418-a466-599513f0cbda,b6c7054108615ca5,2020-12-10 03:59:12.885806+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,36.90196080028514,,,,,,,,,,,2020-12-09 22:59:12
7177,"Sensus.Probes.Location.LocationDatum, SensusAndroid",c47c7d4e-33f2-4d0d-8654-ed0fc1e91e0b,b6c7054108615ca5,2020-12-10 03:59:14.847585+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.306962,-80.7236295,11.472000122070312,,2020-12-09 22:59:14
7178,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",f7db6200-01a9-4b58-b69a-515d3bbc8baf,b6c7054108615ca5,2020-12-10 03:59:17.780233+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:59:17
7179,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",edab3bd4-6beb-44a8-a22a-4f0ccd936da8,b6c7054108615ca5,2020-12-10 03:59:33.049507+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:59:33
7180,"Sensus.Probes.Context.SoundDatum, SensusAndroid",bf338464-d6e7-420a-a5ae-cde0c795ca43,b6c7054108615ca5,2020-12-10 03:59:33.186649+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,44.027942486409025,,,,,,,,,,,2020-12-09 22:59:33
7181,"Sensus.Probes.Location.LocationDatum, SensusAndroid",4960b32a-4ee5-404a-9394-c4064b367cd7,b6c7054108615ca5,2020-12-10 03:59:34.911728+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069596,-80.7236318,11.470999717712402,,2020-12-09 22:59:34
7182,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",58a747ee-33a6-4cdd-aed7-b2e7ed711ae4,b6c7054108615ca5,2020-12-10 03:59:48.105890+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 22:59:48
7183,"Sensus.Probes.Location.LocationDatum, SensusAndroid",fd2bc3f6-e844-4ba4-8be1-30b3fe19db6c,b6c7054108615ca5,2020-12-10 03:59:55.182377+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069588,-80.7236279,11.595000267028809,,2020-12-09 22:59:55
7184,"Sensus.Probes.Context.SoundDatum, SensusAndroid",1da32df9-e464-4241-a4d9-0e348a35c6c2,b6c7054108615ca5,2020-12-10 03:59:58.262777+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,38.68996902487135,,,,,,,,,,,2020-12-09 22:59:58
7185,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",295dd55b-9d3c-4bb7-9ade-4bcbb1c17ff2,b6c7054108615ca5,2020-12-10 04:00:03.172059+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:00:03
7186,"Sensus.Probes.Location.LocationDatum, SensusAndroid",0dda6a52-d406-438d-85f0-0a8b0ba1021a,b6c7054108615ca5,2020-12-10 04:00:12.392654+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069603,-80.7236291,11.470999717712402,,2020-12-09 23:00:12
7187,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",c61dd5c0-29c4-471c-9815-313ee0b8af4d,b6c7054108615ca5,2020-12-10 04:00:20.243359+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:00:20
7188,"Sensus.Probes.Context.SoundDatum, SensusAndroid",e484673b-7d61-4b53-b4b9-e06752a9ee70,b6c7054108615ca5,2020-12-10 04:00:20.365653+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,39.64542466079137,,,,,,,,,,,2020-12-09 23:00:20
7189,"Sensus.Probes.Location.LocationDatum, SensusAndroid",88046236-d519-4598-b3aa-1402efc9b3f5,b6c7054108615ca5,2020-12-10 04:00:29.584774+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069625,-80.7236244,11.52400016784668,,2020-12-09 23:00:29
7190,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",9a361e8d-2e60-44c0-b7c2-26541112c1d7,b6c7054108615ca5,2020-12-10 04:00:35.306030+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:00:35
7191,"Sensus.Probes.Context.SoundDatum, SensusAndroid",0e61a5f9-eb73-4a8e-a0ef-85931acfc96b,b6c7054108615ca5,2020-12-10 04:00:45.421361+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,34.96376054012401,,,,,,,,,,,2020-12-09 23:00:45
7192,"Sensus.Probes.Location.LocationDatum, SensusAndroid",776c3cf6-227f-46b9-abc0-dce35609b3d1,b6c7054108615ca5,2020-12-10 04:00:47.394912+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069567,-80.7236251,11.887999534606934,,2020-12-09 23:00:47
7193,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",59966a2b-3c9c-4aae-9036-1b326531fc3c,b6c7054108615ca5,2020-12-10 04:00:50.338325+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:00:50
7194,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",a3062b65-0fd4-444e-9976-11a7be58b12b,b6c7054108615ca5,2020-12-10 04:01:05.555344+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:01:05
7195,"Sensus.Probes.Context.SoundDatum, SensusAndroid",4b8049b5-b099-4a5f-a0dd-ef75f3ecbe4d,b6c7054108615ca5,2020-12-10 04:01:05.889900+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,-inf,,,,,,,,,,,2020-12-09 23:01:05
7196,"Sensus.Probes.Location.LocationDatum, SensusAndroid",19c1916f-f73c-4144-876c-fdd064e4a240,b6c7054108615ca5,2020-12-10 04:01:07.450905+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069522,-80.723631,11.468999862670898,,2020-12-09 23:01:07
7197,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",1e630a5b-b92c-4671-9235-e3094e1767c1,b6c7054108615ca5,2020-12-10 04:01:20.604123+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:01:20
7198,"Sensus.Probes.Location.LocationDatum, SensusAndroid",d8576c7a-3550-496a-821f-42253f49a8bb,b6c7054108615ca5,2020-12-10 04:01:27.628658+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069494,-80.7236267,11.470999717712402,,2020-12-09 23:01:27
7199,"Sensus.Probes.Context.SoundDatum, SensusAndroid",3e8072f3-99c8-4d31-9928-8295224d6108,b6c7054108615ca5,2020-12-10 04:01:30.775761+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,-inf,,,,,,,,,,,2020-12-09 23:01:30
7200,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",7264adf8-3b67-4c75-bb45-e46648fc75c7,b6c7054108615ca5,2020-12-10 04:01:35.635232+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:01:35
7201,"Sensus.Probes.Location.LocationDatum, SensusAndroid",e1796db6-3afd-42d0-b038-2bd82ca36d17,b6c7054108615ca5,2020-12-10 04:01:43.403681+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.30695,-80.7236202,11.51200008392334,,2020-12-09 23:01:43
7202,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",3b3480f1-5532-4b04-a6a4-db587c0f1c17,b6c7054108615ca5,2020-12-10 04:01:52.700632+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:01:52
7203,"Sensus.Probes.Context.SoundDatum, SensusAndroid",4447c836-4b99-4a2e-869f-d0523a153937,b6c7054108615ca5,2020-12-10 04:01:52.830338+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,58.526848932513104,,,,,,,,,,,2020-12-09 23:01:52
7204,"Sensus.Probes.Location.LocationDatum, SensusAndroid",21498a09-9381-4c21-a330-94412bf55848,b6c7054108615ca5,2020-12-10 04:02:00.629329+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069624,-80.7236397,11.491999626159668,,2020-12-09 23:02:00
7205,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",bb9678d2-1770-4f8a-b59e-5996f338e930,b6c7054108615ca5,2020-12-10 04:02:07.767585+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-09 23:02:07
7206,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",c9ebeb8d-bed9-4eca-ad28-8bb5b9b95c2e,b6c7054108615ca5,2020-12-10 09:17:37.557443+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,36.0,,,,,,,,,,2020-12-10 04:17:37
7207,"Sensus.Probes.Context.SoundDatum, SensusAndroid",417050ac-a94f-4b64-87ec-be0263b58b04,b6c7054108615ca5,2020-12-10 09:17:42.680273+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,29.54242509439325,,,,,,,,,,,2020-12-10 04:17:42
7208,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",08a1e8b6-b703-49cc-94a0-ded74574c185,b6c7054108615ca5,2020-12-10 09:30:01.011847+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,36.0,,,,,,,,,,2020-12-10 04:30:01
7209,"Sensus.Probes.Context.SoundDatum, SensusAndroid",1d901abe-6b42-4fc4-8039-38fd0324e15f,b6c7054108615ca5,2020-12-10 09:30:06.144323+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,38.58837851428585,,,,,,,,,,,2020-12-10 04:30:06
7210,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",690f804a-2210-4603-a900-3ba93190745c,b6c7054108615ca5,2020-12-11 02:47:17.320943+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:47:17
7211,"Sensus.Probes.Context.SoundDatum, SensusAndroid",afa0364a-81ee-4b83-8e49-3668ba85b287,b6c7054108615ca5,2020-12-11 02:47:27.437459+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,79.6191463245924,,,,,,,,,,,2020-12-10 21:47:27
7212,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",3d3cc3fc-9e6f-4267-b62d-41d0a00f6eea,b6c7054108615ca5,2020-12-11 02:47:32.467846+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:47:32
7213,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",3665a63f-0bb3-40ca-9abe-35cbae990384,b6c7054108615ca5,2020-12-11 02:47:48.886000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:47:48
7214,"Sensus.Probes.Context.SoundDatum, SensusAndroid",8823b16e-cdb7-4955-a098-0aab6b324885,b6c7054108615ca5,2020-12-11 02:47:48.992828+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,81.15788439449061,,,,,,,,,,,2020-12-10 21:47:48
7215,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",fb2a31d6-111a-4d65-959a-6f5fddf44187,b6c7054108615ca5,2020-12-11 02:48:04.063668+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:48:04
7216,"Sensus.Probes.Context.SoundDatum, SensusAndroid",e5aa8d7e-e5b3-4bfb-a888-7dfa87bcf7a8,b6c7054108615ca5,2020-12-11 02:48:14.208727+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,75.36536032903096,,,,,,,,,,,2020-12-10 21:48:14
7217,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",7d0820ab-0c11-4c99-bbbe-9aceea575c87,b6c7054108615ca5,2020-12-11 02:48:19.207091+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:48:19
7218,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",9d69d263-fa1b-4b84-b8af-e6be25d794ba,b6c7054108615ca5,2020-12-11 02:48:34.449446+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:48:34
7219,"Sensus.Probes.Context.SoundDatum, SensusAndroid",a089c7ce-a751-40ff-abe4-62eea1f87c9c,b6c7054108615ca5,2020-12-11 02:48:34.543035+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,71.57049210549987,,,,,,,,,,,2020-12-10 21:48:34
7220,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",e3c547cd-8e6f-4ff2-9a3c-d8c40b406efa,b6c7054108615ca5,2020-12-11 02:48:49.605175+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,29.0,,,,,,,,,,2020-12-10 21:48:49
7221,"Sensus.Probes.Context.SoundDatum, SensusAndroid",c5ae2452-27f0-44fd-a743-ca08cfac9b13,b6c7054108615ca5,2020-12-11 02:48:59.780982+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,74.71517074887478,,,,,,,,,,,2020-12-10 21:48:59
7222,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",175c576a-07d5-4487-a082-89b2c0534a62,b6c7054108615ca5,2020-12-11 02:49:04.768514+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:49:04
7223,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",88a7d36e-cd68-4ccb-af4b-eb168e407469,b6c7054108615ca5,2020-12-11 02:49:21.127997+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:49:21
7224,"Sensus.Probes.Context.SoundDatum, SensusAndroid",35e11cf4-7da0-41ec-95d6-a62945f66c3f,b6c7054108615ca5,2020-12-11 02:49:21.272672+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,60.112188907205606,,,,,,,,,,,2020-12-10 21:49:21
7225,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",de209022-26b0-442d-8dc4-da8d5d057af9,b6c7054108615ca5,2020-12-11 02:49:36.287078+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:49:36
